{x=21, y=132, seq=0, hour=6, day=0, temp=19.6, tmx=27.9, tmn=19.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.2, wd=0, wdKor=∫œ, wdEn=N, reh=93, r06=0.0, s06=0.0}
{x=84, y=92, seq=5, hour=21, day=0, temp=22.0, tmx=26.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=85, r06=2.0, s06=0.0}
{x=84, y=92, seq=6, hour=24, day=0, temp=21.0, tmx=26.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=90, r06=2.0, s06=0.0}
{x=84, y=92, seq=7, hour=3, day=1, temp=20.0, tmx=25.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=4.0, s06=0.0}
{x=84, y=94, seq=0, hour=6, day=0, temp=20.7, tmx=25.8, tmn=20.7, sky=3, pty=0, wfKor=±∏∏ß ∏π¿Ω, wfEn=Mostly Cloudy, pop=20, r12=0.0, s12=0.0, ws=1.3, wd=6, wdKor=º≠, wdEn=W, reh=88, r06=-0.0, s06=0.0}
{x=84, y=94, seq=1, hour=9, day=0, temp=22.6, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=3, wdKor=≥≤µø, wdEn=SE, reh=78, r06=0.0, s06=0.0}
{x=84, y=94, seq=2, hour=12, day=0, temp=24.0, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=7, wdKor=∫œº≠, wdEn=NW, reh=72, r06=0.0, s06=0.0}
{x=84, y=94, seq=3, hour=15, day=0, temp=24.7, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=71, r06=2.0082762, s06=0.0}
{x=84, y=94, seq=4, hour=18, day=0, temp=23.3, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=75, r06=2.0082762, s06=0.0}
{x=84, y=94, seq=5, hour=21, day=0, temp=21.8, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=85, r06=1.9842728, s06=0.0}
{x=84, y=94, seq=6, hour=24, day=0, temp=20.8, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=1.9842728, s06=0.0}
{x=84, y=94, seq=7, hour=3, day=1, temp=19.8, tmx=24.8, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=90, r06=3.8210871, s06=0.0}
{x=84, y=95, seq=0, hour=6, day=0, temp=20.7, tmx=25.8, tmn=20.7, sky=3, pty=0, wfKor=±∏∏ß ∏π¿Ω, wfEn=Mostly Cloudy, pop=20, r12=0.0, s12=0.0, ws=1.3, wd=6, wdKor=º≠, wdEn=W, reh=87, r06=0.0, s06=0.0}
{x=84, y=95, seq=1, hour=9, day=0, temp=22.7, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=3, wdKor=≥≤µø, wdEn=SE, reh=77, r06=0.0, s06=0.0}
{x=84, y=95, seq=2, hour=12, day=0, temp=23.8, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=7, wdKor=∫œº≠, wdEn=NW, reh=70, r06=0.0, s06=0.0}
{x=84, y=95, seq=3, hour=15, day=0, temp=24.7, tmx=25.8, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=70, r06=2.0069203, s06=0.0}
{x=84, y=95, seq=4, hour=18, day=0, temp=23.2, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.6, wd=0, wdKor=∫œ, wdEn=N, reh=75, r06=2.0069203, s06=0.0}
{x=84, y=95, seq=5, hour=21, day=0, temp=22.0, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=1.9844427, s06=0.0}
{x=84, y=95, seq=6, hour=24, day=0, temp=20.9, tmx=25.8, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=1.9844427, s06=0.0}
{x=84, y=95, seq=7, hour=3, day=1, temp=19.8, tmx=24.8, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.9, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=3.8417754, s06=0.0}
{x=84, y=96, seq=0, hour=6, day=0, temp=21.0, tmx=26.0, tmn=21.0, sky=3, pty=0, wfKor=±∏∏ß ∏π¿Ω, wfEn=Mostly Cloudy, pop=20, r12=0.0, s12=0.0, ws=1.0, wd=6, wdKor=º≠, wdEn=W, reh=85, r06=0.0, s06=0.0}
{x=84, y=96, seq=1, hour=9, day=0, temp=23.0, tmx=26.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=75, r06=0.0, s06=0.0}
{x=84, y=96, seq=2, hour=12, day=0, temp=24.0, tmx=26.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=65, r06=0.0, s06=0.0}
{x=84, y=96, seq=3, hour=15, day=0, temp=25.0, tmx=26.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=70, r06=2.0, s06=0.0}
{x=84, y=96, seq=4, hour=18, day=0, temp=23.0, tmx=26.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=75, r06=2.0, s06=0.0}
{x=84, y=96, seq=5, hour=21, day=0, temp=22.0, tmx=26.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=2.0, s06=0.0}
{x=84, y=96, seq=6, hour=24, day=0, temp=21.0, tmx=26.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.0, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=2.0, s06=0.0}
{x=84, y=96, seq=7, hour=3, day=1, temp=20.0, tmx=25.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=4.0, s06=0.0}
{x=84, y=97, seq=0, hour=6, day=0, temp=21.3, tmx=26.1, tmn=21.3, sky=3, pty=0, wfKor=±∏∏ß ∏π¿Ω, wfEn=Mostly Cloudy, pop=21, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=86, r06=0.0, s06=0.0}
{x=84, y=97, seq=1, hour=9, day=0, temp=23.1, tmx=26.1, tmn=21.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=76, r06=0.0, s06=0.0}
{x=84, y=97, seq=2, hour=12, day=0, temp=24.1, tmx=26.1, tmn=21.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=7, wdKor=∫œº≠, wdEn=NW, reh=66, r06=0.0, s06=0.0}
{x=84, y=97, seq=3, hour=15, day=0, temp=25.2, tmx=26.1, tmn=21.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=70, r06=1.9631549, s06=0.0}
{x=84, y=97, seq=4, hour=18, day=0, temp=23.1, tmx=26.1, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=75, r06=1.9631549, s06=0.0}
{x=84, y=97, seq=5, hour=21, day=0, temp=21.9, tmx=26.1, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=2.0573864, s06=0.0}
{x=84, y=97, seq=6, hour=24, day=0, temp=21.1, tmx=26.1, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=2.0573864, s06=0.0}
{x=84, y=97, seq=7, hour=3, day=1, temp=20.2, tmx=25.2, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=4.558739, s06=0.0}
{x=84, y=100, seq=0, hour=6, day=0, temp=20.5, tmx=24.8, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=28, r12=0.0, s12=0.0, ws=1.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=0.0, s06=0.0}
{x=84, y=100, seq=1, hour=9, day=0, temp=22.9, tmx=24.8, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=2, wdKor=µø, wdEn=E, reh=83, r06=0.0, s06=0.0}
{x=84, y=100, seq=2, hour=12, day=0, temp=23.6, tmx=24.8, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=71, r06=0.0, s06=0.0}
{x=84, y=100, seq=3, hour=15, day=0, temp=24.0, tmx=24.8, tmn=20.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=2, wdKor=µø, wdEn=E, reh=71, r06=1.4035122, s06=0.0}
{x=84, y=100, seq=4, hour=18, day=0, temp=22.1, tmx=24.8, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.2, wd=2, wdKor=µø, wdEn=E, reh=79, r06=1.4035122, s06=0.0}
{x=84, y=100, seq=5, hour=21, day=0, temp=20.3, tmx=24.8, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=85, r06=2.2836716, s06=0.0}
{x=84, y=100, seq=6, hour=24, day=0, temp=19.3, tmx=24.8, tmn=20.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=2.2836716, s06=0.0}
{x=84, y=100, seq=7, hour=3, day=1, temp=19.1, tmx=24.0, tmn=19.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.98588, s06=0.0}
{x=84, y=103, seq=0, hour=6, day=0, temp=20.5, tmx=24.9, tmn=20.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=0.0, s06=0.0}
{x=84, y=103, seq=1, hour=9, day=0, temp=22.9, tmx=24.9, tmn=20.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=86, r06=0.0, s06=0.0}
{x=84, y=103, seq=2, hour=12, day=0, temp=24.0, tmx=24.9, tmn=20.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=73, r06=0.0, s06=0.0}
{x=84, y=103, seq=3, hour=15, day=0, temp=23.8, tmx=24.9, tmn=20.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.5, wd=2, wdKor=µø, wdEn=E, reh=72, r06=1.252845, s06=0.0}
{x=84, y=103, seq=4, hour=18, day=0, temp=22.3, tmx=24.9, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.6, wd=2, wdKor=µø, wdEn=E, reh=79, r06=1.252845, s06=0.0}
{x=84, y=103, seq=5, hour=21, day=0, temp=20.3, tmx=24.9, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.2, wd=2, wdKor=µø, wdEn=E, reh=85, r06=2.7589462, s06=0.0}
{x=84, y=103, seq=6, hour=24, day=0, temp=19.3, tmx=24.9, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.0, wd=2, wdKor=µø, wdEn=E, reh=90, r06=2.7589462, s06=0.0}
{x=84, y=103, seq=7, hour=3, day=1, temp=19.3, tmx=24.0, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=10.491576, s06=0.0}
{x=84, y=106, seq=0, hour=6, day=0, temp=20.2, tmx=24.2, tmn=19.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=94, r06=0.0, s06=0.0}
{x=84, y=106, seq=1, hour=9, day=0, temp=21.3, tmx=24.2, tmn=19.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=84, r06=0.0, s06=0.0}
{x=84, y=106, seq=2, hour=12, day=0, temp=23.0, tmx=24.2, tmn=19.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=2, wdKor=µø, wdEn=E, reh=75, r06=0.0, s06=0.0}
{x=84, y=106, seq=3, hour=15, day=0, temp=23.2, tmx=24.2, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=59, r12=0.0, s12=0.0, ws=1.8, wd=2, wdKor=µø, wdEn=E, reh=75, r06=1.9281268, s06=0.0}
{x=84, y=106, seq=4, hour=18, day=0, temp=22.1, tmx=24.2, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.6, wd=2, wdKor=µø, wdEn=E, reh=80, r06=1.9281268, s06=0.0}
{x=84, y=106, seq=5, hour=21, day=0, temp=20.8, tmx=24.2, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=85, r06=3.8444943, s06=0.0}
{x=84, y=106, seq=6, hour=24, day=0, temp=19.9, tmx=24.2, tmn=19.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=3, wdKor=≥≤µø, wdEn=SE, reh=90, r06=3.8444943, s06=0.0}
{x=84, y=106, seq=7, hour=3, day=1, temp=19.1, tmx=23.2, tmn=19.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=4, wdKor=≥≤, wdEn=S, reh=94, r06=9.841307, s06=0.0}
{x=84, y=113, seq=0, hour=6, day=0, temp=20.0, tmx=23.5, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=86, r06=0.0, s06=0.0}
{x=84, y=113, seq=1, hour=9, day=0, temp=20.0, tmx=23.5, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=72, r06=0.0, s06=0.0}
{x=84, y=113, seq=2, hour=12, day=0, temp=21.5, tmx=23.5, tmn=19.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=67, r06=0.0, s06=0.0}
{x=84, y=113, seq=3, hour=15, day=0, temp=22.3, tmx=23.5, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.8, wd=3, wdKor=≥≤µø, wdEn=SE, reh=66, r06=3.3352673, s06=0.0}
{x=84, y=113, seq=4, hour=18, day=0, temp=21.4, tmx=23.5, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=74, r06=3.3352673, s06=0.0}
{x=84, y=113, seq=5, hour=21, day=0, temp=18.9, tmx=23.5, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=63, r12=0.0, s12=0.0, ws=0.30000000000000004, wd=5, wdKor=≥≤º≠, wdEn=SW, reh=85, r06=8.518102, s06=0.0}
{x=84, y=113, seq=6, hour=24, day=0, temp=17.8, tmx=23.5, tmn=19.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=74, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=3, wdKor=≥≤µø, wdEn=SE, reh=91, r06=8.518102, s06=0.0}
{x=84, y=113, seq=7, hour=3, day=1, temp=17.7, tmx=22.9, tmn=17.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=82, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=3, wdKor=≥≤µø, wdEn=SE, reh=91, r06=17.980515, s06=0.0}
{x=84, y=115, seq=0, hour=6, day=0, temp=21.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=85, r06=0.0, s06=0.0}
{x=84, y=115, seq=1, hour=9, day=0, temp=21.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=70, r06=0.0, s06=0.0}
{x=84, y=115, seq=2, hour=12, day=0, temp=23.0, tmx=25.0, tmn=21.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=65, r06=0.0, s06=0.0}
{x=84, y=115, seq=3, hour=15, day=0, temp=24.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=65, r06=4.0, s06=0.0}
{x=84, y=115, seq=4, hour=18, day=0, temp=23.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=75, r06=4.0, s06=0.0}
{x=84, y=115, seq=5, hour=21, day=0, temp=20.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=85, r06=9.0, s06=0.0}
{x=84, y=115, seq=6, hour=24, day=0, temp=19.0, tmx=25.0, tmn=21.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=90, r06=9.0, s06=0.0}
{x=84, y=115, seq=7, hour=3, day=1, temp=19.0, tmx=24.0, tmn=19.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=90, r06=19.0, s06=0.0}
{x=84, y=117, seq=0, hour=6, day=0, temp=20.5, tmx=25.7, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=0.0, s06=0.0}
{x=84, y=117, seq=1, hour=9, day=0, temp=21.0, tmx=25.7, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=77, r06=0.0, s06=0.0}
{x=84, y=117, seq=2, hour=12, day=0, temp=24.1, tmx=25.7, tmn=20.5, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=72, r06=0.0, s06=0.0}
{x=84, y=117, seq=3, hour=15, day=0, temp=24.8, tmx=25.7, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=73, r06=4.5478683, s06=0.0}
{x=84, y=117, seq=4, hour=18, day=0, temp=23.2, tmx=25.7, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=80, r06=4.5478683, s06=0.0}
{x=84, y=117, seq=5, hour=21, day=0, temp=20.5, tmx=25.7, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=48, r12=0.0, s12=0.0, ws=1.6, wd=0, wdKor=∫œ, wdEn=N, reh=85, r06=5.6010413, s06=0.0}
{x=84, y=117, seq=6, hour=24, day=0, temp=19.6, tmx=25.7, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=54, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=5.6010413, s06=0.0}
{x=84, y=117, seq=7, hour=3, day=1, temp=19.5, tmx=23.5, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=13.493078, s06=0.0}
{x=84, y=123, seq=0, hour=6, day=0, temp=20.0, tmx=24.0, tmn=19.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=95, r06=0.0, s06=0.0}
{x=84, y=123, seq=1, hour=9, day=0, temp=22.0, tmx=24.0, tmn=19.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=85, r06=0.0, s06=0.0}
{x=84, y=123, seq=2, hour=12, day=0, temp=23.0, tmx=24.0, tmn=19.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.0, s06=0.0}
{x=84, y=123, seq=3, hour=15, day=0, temp=22.0, tmx=24.0, tmn=19.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=80, r06=4.0, s06=0.0}
{x=84, y=123, seq=4, hour=18, day=0, temp=21.0, tmx=24.0, tmn=19.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=85, r06=4.0, s06=0.0}
{x=84, y=123, seq=5, hour=21, day=0, temp=20.0, tmx=24.0, tmn=19.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=5, wdKor=≥≤º≠, wdEn=SW, reh=90, r06=0.0, s06=0.0}
{x=84, y=123, seq=6, hour=24, day=0, temp=18.0, tmx=24.0, tmn=19.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=95, r06=0.0, s06=0.0}
{x=84, y=123, seq=7, hour=3, day=1, temp=18.0, tmx=23.0, tmn=17.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=95, r06=0.0, s06=0.0}
{x=84, y=124, seq=0, hour=6, day=0, temp=19.8, tmx=24.0, tmn=18.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=2, wdKor=µø, wdEn=E, reh=95, r06=0.0, s06=0.0}
{x=84, y=124, seq=1, hour=9, day=0, temp=21.9, tmx=24.0, tmn=18.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=85, r06=0.0, s06=0.0}
